RMSE,Num_Points,Density,LBP,Class
0.08834111785181076,24,0.192,6,51
0.16083233142287387,17,0.136,30,51
0.20732485125163413,46,0.368,53,51
0.08261234098092606,6,0.048,26,51
0.18419961233385126,296,2.368,4,51
0.20217999343370543,566,4.528,63,51
0.13608682065881833,93,0.744,45,51
0.13150421323168646,255,2.04,25,51
0.20777531007623043,949,7.592,62,51
0.27523973161982895,595,4.76,31,51
0.20417366520238753,167,1.336,31,51
0.10409370913510993,20,0.16,9,51
0.08790063578477222,17,0.136,63,51
0.14566131107432195,15,0.12,31,51
0.18009280404605696,15,0.12,61,51
0.21044524731572753,947,7.576,2,51
0.17942178832768263,859,6.872,61,51
0.12262018663578127,130,1.04,57,51
0.05416907737106475,31,0.248,47,51
0.13425572637786934,455,3.64,0,51
0.20776826944033452,965,7.72,63,51
0.1488064966412206,175,1.4,53,51
0.26301039204140625,45,0.36,32,51
0.2900313941234849,108,0.864,46,51
0.25209820597767074,48,0.384,32,51
0.07965561528357439,9,0.072,29,51
0.18106964096019915,165,1.32,63,51
0.2089600217800427,1085,8.68,30,51
0.17487298325745274,1218,9.744,62,51
0.16059779198249202,794,6.352,57,51
0.08525035865535546,94,0.752,36,51
0.09093785455117598,223,1.784,8,51
0.055396987182861006,468,3.744,63,51
0.18130893789598948,816,6.528,63,51
0.13900310800320256,426,3.408,7,51
0.1054461673001068,17,0.136,62,51
0.2701484422382123,410,3.28,21,51
0.25713524226958534,354,2.832,61,51
0.10207591166904147,5,0.04,21,51
0.0004857536764352701,4,0.032,51,51
0.1638105828350269,85,0.68,56,51
0.16765759697647462,161,1.288,60,51
0.19579406119672077,955,7.64,31,51
0.1441933390321405,848,6.784,19,51
0.12531306154071045,1779,14.232,18,51
0.10475678218520643,1718,13.744,15,51
0.10804435054142987,1169,9.352,45,51
0.14294234738212633,1038,8.304,55,51
0.2875235326914718,263,2.104,28,51
0.1803098820302235,177,1.416,47,51
0.3176204963690648,477,3.816,48,51
0.2866503882350707,118,0.944,32,51
0.09346700636421623,11,0.088,47,51
0.12086694907018047,33,0.264,63,51
0.06126354463740302,10,0.08,2,51
0.055653039377068544,12,0.096,8,51
0.12443907482703657,62,0.496,24,51
0.12131472025902137,82,0.656,63,51
0.16376292779393206,139,1.112,17,51
0.14930455539598125,527,4.216,49,51
0.15540311053278652,556,4.448,53,51
0.15211251794375355,930,7.44,12,51
0.1404872234809086,1346,10.768,53,51
0.13894638205372686,1529,12.232,57,51
0.1359319315155329,198,1.584,63,51
0.18284332974533726,375,3.0,24,51
0.2439628929634009,511,4.088,16,51
0.1114647595825196,9,0.072,30,51
0.08774510884316136,12,0.096,30,51
0.1011120791177917,24,0.192,63,51
0.06781327426545083,22,0.176,8,51
0.0627241086211867,14,0.112,34,51
0.02717706011206385,4,0.032,20,51
0.02591426212602911,4,0.032,56,51
0.17510291742287892,5,0.04,16,51
0.10047889493579536,18,0.144,48,51
0.08643327796141832,24,0.192,55,51
0.08247073947376048,31,0.248,53,51
0.13511149053832414,59,0.472,47,51
0.12390330686909035,46,0.368,17,51
0.15278080274289205,75,0.6,27,51
0.1659303354413907,238,1.904,61,51
0.19298683887591256,350,2.8,15,51
0.19785999964892162,317,2.536,7,51
0.19704138172873395,647,5.176,63,51
0.149765040915395,204,1.632,49,51
0.2218759879063068,292,2.336,53,51
0.16110621547883525,53,0.424,61,51
0.08496145475016728,11,0.088,53,51
0.0713872159889229,13,0.104,47,51
0.07152954538276655,17,0.136,47,51
0.127742473445728,19,0.152,43,51
0.09501158655973874,19,0.152,35,51
0.12211449610051409,4,0.032,1,51
0.1803578286833571,23,0.184,43,51
0.11624355939736741,17,0.136,28,51
0.0437054330135955,5,0.04,57,51
0.12448528961616726,63,0.504,3,51
0.08098229042795156,30,0.24,29,51
0.09904423738399518,80,0.64,3,51
0.172077212736334,97,0.776,29,51
0.18804540947885698,162,1.296,54,51
0.20120489803043506,338,2.704,58,51
0.13013839956043088,135,1.08,15,51
0.22173366361483385,312,2.496,31,51
0.15325666368562862,26,0.208,48,51
0.23326561776373658,191,1.528,1,51
1.0005694548453903e-06,3,0.024,62,51
7.410206736023594e-08,3,0.024,12,51
0.04040777881606757,5,0.04,22,51
0.12278521368691629,12,0.096,31,51
0.0317501817298649,5,0.04,53,51
5.018518341634774e-09,3,0.024,38,51
0.07512583211199822,8,0.064,42,51
0.07576380486211924,19,0.152,54,51
0.12327671684897326,9,0.072,57,51
0.1377953437898107,51,0.408,47,51
0.14426208058727738,178,1.424,63,51
0.056746859795602005,17,0.136,46,51
0.19852410820944022,120,0.96,0,51
0.06938070836205487,8,0.064,1,51
0.12473913702240089,20,0.16,24,51
0.11687230381105318,60,0.48,4,51
0.1213512505267925,167,1.336,4,51
0.025810726498833283,50,0.4,43,51
0.27980137911985503,86,0.688,11,51
0.16613230104430216,30,0.24,61,51
0.20027842036099083,80,0.64,41,51
0.12123714223568956,20,0.16,33,51
0.22004764723347967,45,0.36,63,51
0.3315966671578335,121,0.968,31,51
6.003866002875686e-07,3,0.024,2,51
0.13518603073994886,45,0.36,23,51
0.11983992807887031,22,0.176,35,51
0.17576941596095663,113,0.904,25,51
0.08964141779755212,18,0.144,58,51
0.007403819270107907,4,0.032,0,51
0.1357837735483028,25,0.2,50,51
0.25119842466483777,76,0.608,57,51
0.1385138136106476,19,0.152,15,51
0.16908597325096295,78,0.624,59,51
1.709515229227539e-06,3,0.024,10,51
0.18843611795464238,67,0.536,55,51
0.11490146658969765,19,0.152,48,51
0.08426652131997814,34,0.272,6,51
0.05450463257131487,4,0.032,62,51
